CASEID,immopi,illegchild,birthcit,wallmex,0,1,10,11,12,13,14,2,3,4,5,6,7,8,9
300034,3.0,1,7,1,0.04504329948795408,0.020634661632504055,0.0255768127813287,0.10858985953825315,0.060927823239522075,0.06070227862854717,0.024127557009484872,0.0026312032314082024,0.01265968530561415,0.07025851243154436,0.04682644458066923,0.18685576837330908,0.20806678403879864,0.08250187540566314,0.04128984690547857
300039,2.6666666666666665,1,6,1,0.07732067840900392,0.031867484836273864,0.04548450212912951,0.15523105990241143,0.04911404712693809,0.08938169277166014,0.0502565317864276,0.003459467161760739,0.01732972914628573,0.05608580235370722,0.05283373567035845,0.14717883783234412,0.06267528540510614,0.10648499706567793,0.051935132035538706
300040,5.0,7,1,7,0.08289118647910422,0.01429293710000832,0.007284997878958271,0.11598988523832203,0.05623745698087822,0.06125914432656459,0.17491707414903232,0.002618928712406864,0.0073323562065583684,0.05275609887786451,0.04928080625227682,0.10804432470310935,0.20361569123751325,0.032058448652380965,0.02267544438105804
300041,3.0,2,6,1,0.0,0.0,0.0,0.0,0.0,0.07663386910407032,0.24056168143823137,0.015352843795053943,0.0,0.0,0.052915362876932555,0.0,0.12415469362576392,0.0,0.0
300045,4.666666666666667,6,4,4,0.18749378599424504,0.021243642551012368,0.026932124190953824,0.23451870770768293,0.06439471183656213,0.07308153514826468,0.026674692489856038,0.0024645574456810936,0.013233124419654949,0.03922767754976658,0.04401218736474914,0.07342717479412783,0.0848058176362699,0.06591472398971396,0.03873922087559954
300046,5.0,2,6,7,0.0,0.0,0.0,0.0,0.0,0.10092265098287512,0.2407720687475051,0.002608435625930477,0.0,0.0,0.047164780333430745,0.0,0.0,0.0,0.0
300049,3.3333333333333335,2,6,2,0.11937157808496666,0.09171548405754086,0.034894566336879505,0.2149796455880227,0.0645722805954957,0.0547684309437969,0.04610819969197588,0.019476720501297038,0.04165070310298337,0.025514942772907057,0.0495603026896756,0.08306928423615255,0.06903244666475394,0.03345331329799241,0.04130849705241098
300050,4.666666666666667,2,6,6,0.0,0.0,0.0,0.047292166523714624,0.01750920920333555,0.015418053426489085,0.02818173678760003,0.0,0.0,0.06665763912585249,0.0,0.13877183808069518,0.5899941334945946,0.03895162020820532,0.0
300053,3.0,2,6,1,0.11008845514420719,0.01097411749235595,0.00598892395664736,0.20217903513165447,0.033033994910181455,0.06939394318958031,0.17809537050695776,0.004667019190767872,0.005191405035528832,0.025908283364253663,0.04071464551607043,0.06504221563763483,0.19399673909224543,0.026960663769880905,0.01376668571602216
300056,5.0,5,6,4,0.1576193842874278,0.024266462601603023,0.012046722942844978,0.17982818634574493,0.09527712546747237,0.06040418422854846,0.005396357187557788,0.00171945238825939,0.01247745279207944,0.08257947924236457,0.053767817070530285,0.11436631154150716,0.12086474692508105,0.037144852417802056,0.03804062646444118
300058,3.0,1,7,1,0.043184966368179055,0.016216922024752896,0.02257944290891295,0.12064218920446677,0.046304689549893474,0.050622786498289586,0.025409790425855606,0.0028136533475733227,0.011375135511594775,0.05385679721457124,0.034910712472900195,0.1689508113407698,0.2715971756011871,0.09330315104292142,0.034998017938125264
300064,5.0,1,7,7,0.09004406090265427,0.009112580472871367,0.0031917850877382307,0.1138094040975767,0.034015473396526025,0.03142907907960632,0.020501443356301427,0.0033511499043556965,0.003351454649546792,0.05703941392885516,0.0276099652520572,0.08747420562073016,0.4798458925789915,0.024440244727149476,0.0115942738461073
300070,5.666666666666667,6,4,7,0.03406444554936818,0.0024676772617650304,0.0023781030798669567,0.04922868423587219,0.024368582843718203,0.01772046657490798,0.0044554570922628045,0.0007798421535302292,0.001298456960781054,0.026694589283909987,0.01844629622064531,0.07196407322771847,0.7045566056939688,0.029188812170601028,0.009296037997542457
300072,4.666666666666667,6,1,7,0.02533376358254197,0.006337756774573023,0.0028854851752128357,0.05238796139988161,0.021401965237475645,0.01935662608982658,0.025631931735444122,0.003625354460158116,0.0032808452646101625,0.06590087714111632,0.02173695976161358,0.11176570820386,0.5993329597609559,0.028681299831445396,0.00957790675638902
300082,2.6666666666666665,2,5,1,0.031063815711864402,0.031095873635439645,0.019982761060375543,0.061582640500827915,0.11869825306126759,0.05316193040815138,0.005682736156242234,0.0009103685395703429,0.021391622779802198,0.13470393419265747,0.06230665241767253,0.21413292521167368,0.12034480281706367,0.0625726254213424,0.058437877813620226
300085,5.333333333333333,3,6,7,0.0,0.0,0.0,0.0,0.0,0.14167801884581918,0.42475941981185034,0.020347380440617333,0.0,0.0,0.055286699699008776,0.0,0.0,0.0,0.0
300092,2.6666666666666665,2,2,4,0.0,0.0,0.0,0.21269293327566346,0.04167681996734697,0.05379831096131916,0.024924113721299004,0.0,0.0,0.055783275347500695,0.0,0.0994154286558798,0.22330978727145362,0.04424218617952351,0.0
300093,5.666666666666667,6,4,7,0.0,0.0,0.0,0.2191720109846857,0.015857672939697903,0.04465173064834542,0.027113536766005888,0.0,0.0,0.04812029860913754,0.0,0.13095735833048822,0.32192332446575167,0.055972033614913624,0.0
300094,3.0,1,7,1,0.0,0.0,0.0,0.0,0.0,0.072197933399142,0.29754169954832477,0.0031710894788356766,0.0,0.0,0.08970989510855794,0.0,0.04982368121840571,0.0,0.0
300099,3.3333333333333335,2,4,4,0.008642816844467934,0.005505338224065403,0.004085606320329367,0.01714310648303146,0.008740926610611828,0.08915417339350726,0.6833975127687109,0.0044886114583069965,0.0035415440410561474,0.009223238938718476,0.07536009127533609,0.015313235613015981,0.028774069943571786,0.015332724569895907,0.007380326913588384
300100,2.0,2,2,2,0.12056327603953357,0.013800211336682236,0.012771189111891477,0.20401420366784573,0.0358044294003048,0.09808523776203562,0.20440387925397288,0.004634146595770213,0.006389281998410135,0.03235753146552196,0.04769928216282462,0.06744752131793336,0.07977074630017872,0.03870966064997977,0.021224682382125513
300103,5.333333333333333,2,7,7,0.07382251370655776,0.005221179988639335,0.002572318407701127,0.11490944572187618,0.0343713743608552,0.03165115982313776,0.007066694511440656,0.002998296348294327,0.0024129608377953023,0.04053349892630479,0.019161835084861058,0.10547193187232187,0.5122434853307241,0.03472597360705707,0.0095929660419107
300106,5.0,7,1,7,0.0,0.0,0.0,0.0,0.0,0.0665649217848947,0.1895556336129431,0.002634260561045681,0.0,0.0,0.08055864079891191,0.0,0.062006201756261224,0.0,0.0
300107,2.6666666666666665,1,6,1,0.031063815711864402,0.031095873635439645,0.019982761060375543,0.061582640500827915,0.11869825306126759,0.05316193040815138,0.005682736156242234,0.0009103685395703429,0.021391622779802198,0.13470393419265747,0.06230665241767253,0.21413292521167368,0.12034480281706367,0.0625726254213424,0.058437877813620226
300113,2.0,1,1,4,0.14592905668004227,0.010285268270264113,0.0025358120675640877,0.19261689698471438,0.04875532412581673,0.051360236752299865,0.005294023835588069,0.002538367425875058,0.002198129002687563,0.03354861119004104,0.029728240658049333,0.10136556899387383,0.33267194609470874,0.02516422230914278,0.012441786398511772
300116,2.6666666666666665,1,1,6,0.007853194224563513,0.004913474856452508,0.0016816437921740792,0.18529197963123972,0.01069385592233051,0.037506815808063206,0.020021961493925614,0.004684482955119826,0.0014577066017822785,0.029670499561523848,0.0075357491997155275,0.1304717425426299,0.4556571641428904,0.09749611687253822,0.002591232176531445
300121,4.333333333333333,3,4,6,0.15187052678873805,0.07916276429615807,0.02881526699387903,0.1857474213409069,0.07518773315791093,0.04768461696855782,0.039628730634869894,0.01842401126522903,0.03935273952303321,0.050042992884224445,0.05383428068339146,0.058042817903084985,0.09305967654531833,0.03598369434903168,0.039236787709623445
300123,2.6666666666666665,2,2,4,0.031063815711864402,0.031095873635439645,0.019982761060375543,0.061582640500827915,0.11869825306126759,0.05316193040815138,0.005682736156242234,0.0009103685395703429,0.021391622779802198,0.13470393419265747,0.06230665241767253,0.21413292521167368,0.12034480281706367,0.0625726254213424,0.058437877813620226
300124,5.333333333333333,3,6,7,0.04155996596161393,0.009300508974949093,0.008613263407759765,0.057732193925059336,0.027216551687870738,0.04109347923252545,0.16013054222187081,0.00390965582629099,0.0036350393323266394,0.0606726700483447,0.04465655680425268,0.09435153206315963,0.3909561516695304,0.03093684442764743,0.01807130625768596
300131,3.0,2,6,1,0.0835807100653453,0.02854347868198145,0.049286026838985496,0.1751899515864638,0.054265134578940465,0.07810096417759521,0.044153944378167616,0.004523186907800061,0.019333137291717283,0.03843073992491159,0.04752582041651345,0.13319569259309924,0.05636823910710573,0.12898769227732043,0.055316509075518626
300135,3.0,2,2,5,0.0,0.0,0.0,0.0,0.0,0.16894245141770386,0.5238282867735602,0.003788514927761632,0.0,0.0,0.05154886085377826,0.0,0.0,0.0,0.0
300140,3.0,1,7,1,0.17161348745358881,0.020102626768951633,0.022887571251013178,0.2917922184965079,0.0515579428172016,0.0772880653855812,0.0239151021892187,0.0046772817814588535,0.013098022311664648,0.03525600907924909,0.038688794734115094,0.0629929461793438,0.08382687650284408,0.05800364462359003,0.03342709496822527
300142,4.0,2,4,6,0.15593024084053964,0.009146905476307003,0.0031391762228857754,0.18527106704532653,0.05225159915195953,0.04512487321845295,0.008273562571654717,0.005048110613472059,0.003145072666896332,0.05288794107782917,0.026843892744718455,0.05523992206754052,0.35445948977532804,0.025596922599814005,0.01383408137028002
300143,4.0,4,4,4,0.0,0.0,0.0,0.15665289305587382,0.020142210521984904,0.03689752418967372,0.018232850280535257,0.0,0.0,0.0475748305462792,0.0,0.13527960911675074,0.4461994605496541,0.05750566301835112,0.0
300144,1.3333333333333333,2,1,1,0.0,0.0,0.0,0.20589445398470002,0.03230649853275731,0.04800598370032264,0.01620378030079698,0.0,0.0,0.04083445489958929,0.0,0.11616146366218102,0.3272976352802302,0.0405681279620282,0.0
300151,2.6666666666666665,1,6,1,0.2841749528629912,0.017437051567766402,0.004110684825314416,0.29807373219066197,0.07185599787367715,0.06764643804894553,0.005109978218873342,0.002528536236948437,0.003563282804356681,0.03045502429207166,0.04522898172338804,0.014599697871340645,0.12138469103309843,0.011717079414261712,0.017643375115262136
300152,2.6666666666666665,1,6,1,0.0427234314747953,0.007019620447525079,0.005171311419043276,0.1866019074970633,0.019890837839362446,0.04337338194303808,0.013187193350875172,0.004475657942282872,0.0046904316479672815,0.031795048722923394,0.014813213096696394,0.12937799337280387,0.42131699994696953,0.05823120335723417,0.00909867620036479
300153,2.0,1,4,1,0.008642816844467934,0.005505338224065403,0.004085606320329367,0.01714310648303146,0.008740926610611828,0.08915417339350726,0.6833975127687109,0.0044886114583069965,0.0035415440410561474,0.009223238938718476,0.07536009127533609,0.015313235613015981,0.028774069943571786,0.015332724569895907,0.007380326913588384
300161,3.0,1,7,1,0.2841749528629912,0.017437051567766402,0.004110684825314416,0.29807373219066197,0.07185599787367715,0.06764643804894553,0.005109978218873342,0.002528536236948437,0.003563282804356681,0.03045502429207166,0.04522898172338804,0.014599697871340645,0.12138469103309843,0.011717079414261712,0.017643375115262136
300165,3.0,1,7,1,0.10526294861252118,0.019212862477626606,0.010647588500443053,0.16570815210080486,0.03816079987691815,0.04716620483518983,0.024370202109428623,0.0034237028488295945,0.004546341318257953,0.03957880564743518,0.03739984901176152,0.13081063165603765,0.3089613722246339,0.035770315079147956,0.022212943286202557
300169,3.0,1,7,1,0.07376802543468483,0.010477040088795995,0.007879702340472828,0.24674965092646226,0.025769527578218418,0.06038758065793422,0.011936995520123412,0.005825464533908027,0.006830396648351248,0.03197743511311226,0.021134754532778806,0.11512796453309136,0.31291409769615575,0.04039642554768301,0.015021520417619061
300170,4.0,1,7,4,0.0,0.0,0.0,0.0,0.0,0.09555809768141772,0.5142738721810932,0.0036347403825787994,0.0,0.0,0.06926836761848111,0.0,0.03415426043124487,0.0,0.0
300172,5.333333333333333,4,6,6,0.0,0.0,0.0,0.0,0.0,0.1275681561268834,0.4773937300907432,0.0027234909616758378,0.0,0.0,0.05228765538213687,0.0,0.0,0.0,0.0
300175,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.07442816555550406,0.23665767472137858,0.015580972133002488,0.0,0.0,0.05756821751052799,0.0,0.056990021395165465,0.0,0.0
300177,3.0,1,5,3,0.0,0.0,0.0,0.032004781895213656,0.005830941100915273,0.0036023354364766013,0.035831151944067746,0.0,0.0,0.06892792508006096,0.0,0.21979022771120071,0.5619776546955109,0.06976258133848508,0.0
300181,3.0,1,7,1,0.2841749528629912,0.017437051567766402,0.004110684825314416,0.29807373219066197,0.07185599787367715,0.06764643804894553,0.005109978218873342,0.002528536236948437,0.003563282804356681,0.03045502429207166,0.04522898172338804,0.014599697871340645,0.12138469103309843,0.011717079414261712,0.017643375115262136
300182,3.0,1,7,1,0.21201392161763377,0.017628823386298287,0.009454575098223155,0.35220648613240985,0.04887020132607884,0.07667378195457988,0.011752949903408685,0.005815633344981405,0.008195550450020368,0.028883848215142886,0.03663549559811751,0.028362093410558172,0.10162684263454544,0.02694928265280194,0.020223109134369425
300184,3.3333333333333335,1,7,2,0.0,0.0,0.0,0.11481937577269809,0.05342890807863561,0.034905563635448555,0.013869171797127893,0.0,0.0,0.06691042716718382,0.0,0.15132678816915446,0.3518724471995873,0.04967203290878041,0.0
300186,3.3333333333333335,2,4,4,0.0,0.0,0.0,0.2191720109846857,0.015857672939697903,0.04465173064834542,0.027113536766005888,0.0,0.0,0.04812029860913754,0.0,0.13095735833048822,0.32192332446575167,0.055972033614913624,0.0
300187,3.3333333333333335,3,3,4,0.027576833749194323,0.04080676134311336,0.014583858898930546,0.09533895671748331,0.030069646072620027,0.03837324279670941,0.10412386377720807,0.01828334607639231,0.02937788727529707,0.04217155511932768,0.03408131308301096,0.12180758200983129,0.31069940107595945,0.059947274647791926,0.027330629644671672
300188,5.0,1,7,7,0.03087498718372813,0.0016622183233063173,0.002272885350162046,0.06084854306793166,0.02850789163698006,0.02016188748143418,0.007946302008349448,0.004173763571762955,0.0020126597451085183,0.05100772357374833,0.01345254999334709,0.08392210974572943,0.6460454471057633,0.03433278897798366,0.009660412811420181
300195,3.0,6,1,2,0.008642816844467934,0.005505338224065403,0.004085606320329367,0.01714310648303146,0.008740926610611828,0.08915417339350726,0.6833975127687109,0.0044886114583069965,0.0035415440410561474,0.009223238938718476,0.07536009127533609,0.015313235613015981,0.028774069943571786,0.015332724569895907,0.007380326913588384
300196,3.3333333333333335,2,1,7,0.0,0.0,0.0,0.0,0.0,0.18185696600421306,0.309651503940889,0.0012799213344061916,0.0,0.0,0.023737748192312814,0.0,0.0,0.0,0.0
300198,5.0,1,7,7,0.015504480805248022,0.002210926756055819,0.0032441972030533683,0.06761634850408882,0.017330440278682444,0.01521155064822071,0.008852820869328247,0.0015672197461956078,0.0036432266933843493,0.0335548251039452,0.009447594121512439,0.15678430188240278,0.6037826402526763,0.05463584546103246,0.003760431789689594
300204,3.3333333333333335,1,6,3,0.06031463704638587,0.11739118926995715,0.0321294193475855,0.13185498872715756,0.028917086181646012,0.03424906826308782,0.03144241829195161,0.08856297053637947,0.12942357268324683,0.0171262919538127,0.054518069600663986,0.044820947247187055,0.027874932721178663,0.09898636359805578,0.09845671577502536
300207,4.0,2,6,4,0.0,0.0,0.0,0.0,0.0,0.12889451697668222,0.420750906554513,0.003232478483969369,0.0,0.0,0.05800732319778139,0.0,0.0,0.0,0.0
300212,2.0,1,4,1,0.1398528903722763,0.01782059520483017,0.014798465371131896,0.4063392400741577,0.02588440477848053,0.08570112586021424,0.01839592158794403,0.009102730453014374,0.012827818095684052,0.02731267213821411,0.028042009472846983,0.0421244889497757,0.08186899423599243,0.042181485891342164,0.022802843153476714
300215,2.0,1,4,1,0.20366533753948352,0.019710493947363697,0.017217470009072686,0.20621385556664118,0.06749596699499603,0.0629448912742929,0.02273469067659212,0.003356070264811022,0.004177199815551621,0.06344625208586387,0.06397039759223729,0.06787349898127139,0.12469625007715558,0.032512338744133396,0.03594292961046826
300217,3.6666666666666665,3,4,4,0.0,0.0,0.0,0.0,0.0,0.08225206816698322,0.4040874813993772,0.0032741992553282115,0.0,0.0,0.05976617118964593,0.0,0.06304553534007734,0.0,0.0
300222,3.0,2,6,1,0.1398528903722763,0.01782059520483017,0.014798465371131896,0.4063392400741577,0.02588440477848053,0.08570112586021424,0.01839592158794403,0.009102730453014374,0.012827818095684052,0.02731267213821411,0.028042009472846983,0.0421244889497757,0.08186899423599243,0.042181485891342164,0.022802843153476714
300224,2.6666666666666665,1,6,1,0.023990032583256514,0.01222391389210862,0.011589413056311353,0.10241556294037546,0.04349409091603216,0.04348530335857548,0.016246213204605148,0.0024506657438296366,0.0072813074451811895,0.06116572689334698,0.03135266024547828,0.18029668506503393,0.36706774028873107,0.07063035433578056,0.02323890850252334
300228,3.0,1,7,1,0.0,0.0,0.0,0.0,0.0,0.07082182609022643,0.2890802968173248,0.004409177378875958,0.0,0.0,0.043121643424044266,0.0,0.17224392763235077,0.0,0.0
300232,3.3333333333333335,2,2,6,0.0902872689376052,0.014906002129414557,0.015601454785378976,0.2353283995493393,0.033238065605708654,0.06048376205597258,0.026259095405393517,0.005990272566935936,0.0063588805080709646,0.05114021719313134,0.039429857377883015,0.09791451052786924,0.22184465583336518,0.06432840027929515,0.026545519811894177
300234,1.6666666666666667,1,2,2,0.026433665839322454,0.03461852510380294,0.014320798289310353,0.09456468281564732,0.04576764065398896,0.03427356783609105,0.031431213738536884,0.008788824880758704,0.01936927736417527,0.06371269722528153,0.03013050908613035,0.15516924365052878,0.36200232810298383,0.0522901560108837,0.02401623353967358
300235,3.6666666666666665,5,4,2,0.0,0.0,0.0,0.0,0.0,0.13855667301119462,0.44159036579508754,0.019927092538919455,0.0,0.0,0.05488752287950076,0.0,0.0,0.0,0.0
300242,3.3333333333333335,1,2,7,0.0,0.0,0.0,0.0,0.0,0.1134052903531156,0.35632627978149367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300244,3.3333333333333335,3,4,3,0.0,0.0,0.0,0.14983938409736722,0.0330911692608598,0.06602045854569012,0.14460264645243648,0.0,0.0,0.031108563370842918,0.0,0.10051725121754172,0.24478170055847026,0.03244221652054625,0.0
300246,3.3333333333333335,1,7,2,0.0,0.0,0.0,0.0,0.0,0.07500981434658613,0.40437386036806167,0.0024651154066391645,0.0,0.0,0.06830500653678817,0.0,0.06252559123205996,0.0,0.0
300248,4.0,2,3,7,0.0,0.0,0.0,0.09573374334404788,0.02792458084416261,0.027398781201759342,0.020552499136929376,0.0,0.0,0.055621296480582,0.0,0.1263030817184214,0.504220071027966,0.034355820908517805,0.0
300250,4.333333333333333,2,4,7,0.01768434465759072,0.001995122178804714,0.0015643034651354475,0.07981423183937894,0.02915092540409911,0.028838671921807287,0.008457608188369443,0.00505794180239868,0.0017799188652272138,0.05598152797579854,0.011343151679379748,0.14200579319007373,0.5657467448369383,0.03904406549469507,0.008632492653529656
300252,3.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.12471384763836788,0.2654458065634692,0.004089615455670728,0.0,0.0,0.03837755644565241,0.0,0.0,0.0,0.0
300255,4.333333333333333,2,4,7,0.12798309331228375,0.03543090727842164,0.03931739714181303,0.12636760198926544,0.06577684448000931,0.0660666917871043,0.04503689227723593,0.002450573577299685,0.010038185045656478,0.056811164128893005,0.07086135273255893,0.14070128660669565,0.09055885654575989,0.06289067169432602,0.05645856494581123
300259,4.666666666666667,6,1,7,0.10796052847310784,0.01801275447575715,0.00939301740200644,0.1255998263915071,0.06643172584851885,0.06998751395020139,0.23139674238127547,0.002642505411608592,0.009498816541738344,0.05812739914114921,0.06096524180546555,0.08134861956534344,0.09016785459791128,0.029874143135166675,0.027820526614156914
300261,3.3333333333333335,2,4,4,0.0,0.0,0.0,0.0,0.0,0.09685769828502089,0.8030649845798811,0.004019862273707986,0.0,0.0,0.07430336065590382,0.0,0.004706379647056262,0.0,0.0
300264,2.6666666666666665,2,4,2,0.1398528903722763,0.01782059520483017,0.014798465371131896,0.4063392400741577,0.02588440477848053,0.08570112586021424,0.01839592158794403,0.009102730453014374,0.012827818095684052,0.02731267213821411,0.028042009472846983,0.0421244889497757,0.08186899423599243,0.042181485891342164,0.022802843153476714
300267,4.333333333333333,6,1,6,0.02768552881808808,0.0008567593848476043,0.0021676676204571356,0.07246840189999113,0.03264720043024191,0.022603308387960378,0.011437146924436092,0.007567684989995682,0.002726862529435983,0.07532085786358668,0.008458803766048871,0.09588014626374039,0.5875342885175576,0.0394767657853663,0.010024787625297904
300269,2.3333333333333335,2,4,1,0.0,0.0,0.0,0.0,0.0,0.08854303395896168,0.27572435422046226,0.0029345791919389214,0.0,0.0,0.06278177309792034,0.0,0.05985265374062167,0.0,0.0
300278,3.3333333333333335,2,1,7,0.08931187771992223,0.0323819450990555,0.020979989498172133,0.05546412514175171,0.04300104906743886,0.07529713600379803,0.3649546898526345,0.002628074621559347,0.002981008158162903,0.01760946031913996,0.08121847150290805,0.09200757181249287,0.062107943110098686,0.015292386506851354,0.03133923550470538
300282,2.6666666666666665,3,4,1,0.1398528903722763,0.01782059520483017,0.014798465371131896,0.4063392400741577,0.02588440477848053,0.08570112586021424,0.01839592158794403,0.009102730453014374,0.012827818095684052,0.02731267213821411,0.028042009472846983,0.0421244889497757,0.08186899423599243,0.042181485891342164,0.022802843153476714
300284,5.333333333333333,2,7,7,0.05396354527997556,0.009208466382137308,0.005863730224192601,0.14087578106845064,0.022522575122726866,0.035942751032423496,0.0238229291985691,0.00499469845837218,0.005667588472378636,0.05625382589039077,0.02331322218942193,0.09435540339033893,0.469966968379715,0.03205634634641959,0.012884140855660944
300289,3.0,1,7,1,0.0719476735558656,0.0729673339759693,0.0407077230932855,0.1535224701568107,0.04159111038029324,0.05617501622034152,0.03779818133505961,0.046543078722089765,0.07437835498748206,0.027778515939362147,0.05102194500858872,0.08900831992014314,0.042121585914142196,0.11398702793768811,0.07688661242527199
300297,3.0,1,4,4,0.0,0.0,0.0,0.24547258472001113,0.034523781251024316,0.05231663311521212,0.01977901725029504,0.0,0.0,0.04223187383678224,0.0,0.09217147151077236,0.25507711332153393,0.041220382214696316,0.0
300299,2.3333333333333335,1,5,1,0.0,0.0,0.0,0.0,0.0,0.06596586687033754,0.4042715270160919,0.003284030444254833,0.0,0.0,0.04426543012430722,0.0,0.2743327904016876,0.0,0.0
300304,4.333333333333333,2,4,7,0.1591196992061797,0.009952364414765717,0.003244393952590686,0.17365120821326707,0.04811229035869768,0.04268345231192676,0.004782717655568073,0.001654189195239333,0.0024308698825688674,0.028574806787990823,0.03183763897201668,0.04328188554952956,0.41297064836353364,0.02045294579243137,0.013469706556402297
300312,2.0,1,4,1,0.14186705820194992,0.021915446496527057,0.028491411860146643,0.19456348935469328,0.05707146246418052,0.07407319556644289,0.030153133549422603,0.0031982606694030747,0.01065914201533088,0.04671431391252708,0.05200020267856059,0.11991946867883208,0.09644927440497005,0.08018019680384934,0.03904156241393159
300313,3.3333333333333335,1,2,7,0.03087498718372813,0.0016622183233063173,0.002272885350162046,0.06084854306793166,0.02850789163698006,0.02016188748143418,0.007946302008349448,0.004173763571762955,0.0020126597451085183,0.05100772357374833,0.01345254999334709,0.08392210974572943,0.6460454471057633,0.03433278897798366,0.009660412811420181
300317,2.0,1,4,1,0.14390366791078693,0.012797043915119466,0.006623363168753358,0.2638576780145288,0.041131684343371326,0.06280719978827132,0.009661323086373389,0.004726488434921496,0.00574135870035306,0.03146996483943206,0.029166163596315214,0.08161854231250779,0.24907096214180333,0.03083664350320924,0.015895471983500085
300322,4.333333333333333,2,5,6,0.21201392161763377,0.017628823386298287,0.009454575098223155,0.35220648613240985,0.04887020132607884,0.07667378195457988,0.011752949903408685,0.005815633344981405,0.008195550450020368,0.028883848215142886,0.03663549559811751,0.028362093410558172,0.10162684263454544,0.02694928265280194,0.020223109134369425
300326,3.0,1,7,1,0.0,0.0,0.0,0.0,0.0,0.09556551743435696,0.24325466142289184,0.002910427946905372,0.0,0.0,0.05565484393502339,0.0,0.0,0.0,0.0
300333,3.6666666666666665,2,2,7,0.023144378288183207,0.002152640539791486,0.001835570003379284,0.0696190493048767,0.027556811217305476,0.02513260347284085,0.0071235578230005635,0.003631908586109197,0.0016194315637451607,0.04621921507850236,0.013710866526468267,0.11865855320262197,0.6120166984559484,0.03575898105333039,0.008853674434867256
300334,3.3333333333333335,2,7,1,0.0,0.0,0.0,0.0,0.0,0.08850227831448958,0.17685709185252013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300335,2.6666666666666665,3,1,4,0.0,0.0,0.0,0.0,0.0,0.13812231549663007,0.20979436927169523,0.0014191962670160347,0.0,0.0,0.03359448223438843,0.0,0.0,0.0,0.0
300339,2.3333333333333335,2,4,1,0.0,0.0,0.0,0.0,0.0,0.09699173154258896,0.11802416076870469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300342,2.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.12335570553301041,0.35184483540072126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
