CASEID,immopi,illegchild,birthcit,wallmex,0,1,10,11,12,13,14,2,3,4,5,6,7,8,9
300103,5.333333333333333,2,7,7,0.012507600064711116,0.1005983568252669,0.050293089749552766,0.016471429771643127,0.002922483001547636,0.48962621984755045,0.006021084252761246,0.034579304195044736,0.04730432435454027,0.08916177619794459,0.06648952462571397,0.03801910435831383,0.02764969699715668,0.012948137698962808,0.0020712007721441516
300106,5.0,7,1,7,0.0,0.0,0.0,0.0,0.0,0.037124326134607075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20511982589898597
300107,2.6666666666666665,1,6,1,0.025841073212879043,0.1445548408664763,0.09822232919257312,0.06942128407813254,0.01784842830772201,0.05770949073845432,0.039463170005806854,0.11158612475153945,0.0902835183643869,0.05569145248848058,0.019507266044439305,0.15863374243712142,0.07895436392476161,0.026763957126864364,0.0017784543956319491
300113,2.0,1,1,4,0.021226489915771876,0.0914367845746948,0.040432895703071896,0.02637472872932752,0.0028108944646035782,0.34187825896587726,0.01258965406142186,0.05268538807092764,0.04092370149777587,0.14664370325914064,0.13292396842256124,0.02718528343329655,0.03299577877027605,0.023593091768109135,0.0027851237852293004
300116,2.6666666666666665,1,1,6,0.014595272188836878,0.11530118130824783,0.04041233654557304,0.007295648990706964,0.006454519250176169,0.43444241481748497,0.004808723757212812,0.016155544160441918,0.14432032050734217,0.13919816437092694,0.013253181834112514,0.04017569615759633,0.006989861034195532,0.003423850644718517,0.01042810742827979
300121,4.333333333333333,3,4,6,0.021248316667692377,0.0403723324020405,0.03742692261170936,0.06064718368963609,0.054413660162383436,0.09824526830970082,0.08331744867050832,0.0796621543858577,0.04753670751947257,0.16405088070906557,0.12465973849462726,0.03958720266145256,0.05810860692703742,0.0575587886111072,0.029464124005678535
300123,2.6666666666666665,2,2,4,0.025841073212879043,0.1445548408664763,0.09822232919257312,0.06942128407813254,0.01784842830772201,0.05770949073845432,0.039463170005806854,0.11158612475153945,0.0902835183643869,0.05569145248848058,0.019507266044439305,0.15863374243712142,0.07895436392476161,0.026763957126864364,0.0017784543956319491
300124,5.333333333333333,3,6,7,0.012293162129587632,0.09023450143473896,0.044777785732163594,0.031882626743498635,0.004941248875818379,0.36481075802918606,0.010053606523495637,0.026480702350501945,0.041833185854754665,0.05777567820125594,0.029230696734812135,0.054071435759230714,0.03583905028098029,0.019412665360746116,0.1688960353066255
300131,3.0,2,6,1,0.02984798349237788,0.09817315146940925,0.05304155480430535,0.05725429196796669,0.023697493824591576,0.03033800641151515,0.040011285570509425,0.051607202778636625,0.1704729054635914,0.1701349849474341,0.07968375361995415,0.037361204873575145,0.06381659256119965,0.06708422094262606,0.02428136754620555
300135,3.0,2,2,5,0.0,0.0,0.0,0.0,0.008870972774495407,0.030935226723750014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6838259331874962
300140,3.0,1,7,1,0.03397157106933403,0.049948688609128794,0.024022081149537147,0.041919245651633685,0.01502144455637984,0.12349430269189286,0.025272118287347645,0.05347958222729516,0.07830923701142554,0.23574022313787926,0.1711669975559732,0.027029226366644135,0.05001074850890511,0.04579934931541757,0.014707175720396218
300142,4.0,2,4,6,0.018101141344294205,0.05446826744004766,0.02977624827494415,0.024412980989720195,0.004000199413420552,0.36896487881835455,0.011223225092165109,0.053081569044938326,0.038296964307092764,0.1473330152579225,0.14120671627386355,0.0352182676936062,0.04345230746946624,0.02507744926927436,0.0020485120859299586
300143,4.0,4,4,4,0.01817229241642798,0.1258428641575429,0.042208387928015526,0.0,0.0,0.4323341206201178,0.0,0.023270828203117346,0.08048727069532327,0.12035952921862911,0.0,0.052319590984407936,0.018816673286133675,0.0,0.005681622884370563
300144,1.3333333333333333,2,1,1,0.024007974274948368,0.10782721490958036,0.03080212114980877,0.0,0.0,0.34242079967382927,0.0,0.039467402928862264,0.05647544849557805,0.15468879654280532,0.0,0.0413796228603265,0.024871172183186546,0.0,0.004953353088295348
300151,2.6666666666666665,1,6,1,0.027983994947539434,0.01316612751947509,0.006065689027309418,0.041434975961844124,0.004556607868936326,0.19019238402446112,0.0210088226530287,0.08191707647509044,0.022189844813611772,0.22541086748242378,0.2565809177855651,0.007266384032037523,0.04964789913760291,0.045734482610391244,0.0029652147657341426
300152,2.6666666666666665,1,6,1,0.01929067078029366,0.11781234637456832,0.049396400377765826,0.01466258791277674,0.006865794507074029,0.4091096477946576,0.007798250817423646,0.019761222637894135,0.07972379761179714,0.14379737185824812,0.051983691334407264,0.04032780560490966,0.016140457759792736,0.008469272923662863,0.006720717236324728
300153,2.0,1,4,1,0.007947669106994498,0.018262002752656253,0.00702498309515618,0.011874138691274762,0.007270124090328162,0.046456795230337466,0.006472182289741763,0.00736241327432176,0.01732590108753614,0.015734268003869453,0.007601683219728252,0.00877828813562646,0.01042165689890635,0.007192179326378506,0.7953905748230504
300161,3.0,1,7,1,0.027983994947539434,0.01316612751947509,0.006065689027309418,0.041434975961844124,0.004556607868936326,0.19019238402446112,0.0210088226530287,0.08191707647509044,0.022189844813611772,0.22541086748242378,0.2565809177855651,0.007266384032037523,0.04964789913760291,0.045734482610391244,0.0029652147657341426
300165,3.0,1,7,1,0.023499131407453563,0.1181644254000177,0.04614325337355644,0.03496336146964933,0.0,0.3039905594692058,0.019374372187507764,0.03983380298854695,0.05049220413816518,0.13589249026473973,0.09566041108015388,0.043227312663895505,0.03755003575444841,0.02769216188796687,0.011442674195689529
300169,3.0,1,7,1,0.02911917447148786,0.10302677765585386,0.048318291438574135,0.0213833287358284,0.008734484694220803,0.322434822750556,0.012144319282530189,0.02316952452982788,0.05686849101337713,0.19333218803218047,0.08978433178181386,0.03663158267494533,0.023298102237477705,0.011903947591781617,0.006639902980683686
300170,4.0,1,7,4,0.0,0.0,0.0,0.0,0.008887867369909522,0.03853728729338957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5971873370793498
300172,5.333333333333333,4,6,6,0.0,0.0,0.0,0.0,0.005863456280576108,0.14058522907948057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6097993935367445
300175,1.0,1,1,1,0.0,0.0,0.0,0.0,0.04375190654500449,0.059207012928070936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26463169183935464
300177,3.0,1,5,3,0.009809553209278319,0.21208917680713865,0.020506212694777384,0.0,0.0,0.5346211691697439,0.0,0.029613486180702846,0.08997496714194615,0.006679942624436485,0.0,0.08498894205937783,0.0032405851201878656,0.0,0.0035683916260798774
300181,3.0,1,7,1,0.027983994947539434,0.01316612751947509,0.006065689027309418,0.041434975961844124,0.004556607868936326,0.19019238402446112,0.0210088226530287,0.08191707647509044,0.022189844813611772,0.22541086748242378,0.2565809177855651,0.007266384032037523,0.04964789913760291,0.045734482610391244,0.0029652147657341426
300182,3.0,1,7,1,0.03587667950325542,0.02475612060063415,0.01395108476281166,0.03644357596834501,0.010480198098553552,0.1707489478091399,0.020563487874137032,0.052401212933990686,0.03813463432921304,0.2720993522554636,0.2134412811448177,0.016712683273686302,0.03995022260480457,0.034045338434063724,0.006819993961188528
300184,3.3333333333333335,1,7,2,0.01699092083976471,0.12992619851785195,0.04633272825075048,0.0,0.0,0.33491239369817316,0.0,0.0599167461847029,0.06582155455825925,0.08427730239826137,0.0,0.0746903573601721,0.03570465342814309,0.0,0.00287175408577443
300186,3.3333333333333335,2,4,4,0.02678945863412486,0.12421764524446594,0.021171346596545643,0.0,0.0,0.3429633403817813,0.0,0.02624941778679689,0.07202719549338023,0.16273388982646997,0.0,0.05557396228735646,0.016746565596097045,0.0,0.007121582391361396
300187,3.3333333333333335,3,3,4,0.014179635783652694,0.10968424140657311,0.04309962157550456,0.029465305970190273,0.047276463131562634,0.2858456266820028,0.044808992029548786,0.029068559471902414,0.07903345576876093,0.08616981170884766,0.02155003978254329,0.04569276753110448,0.03136889355545225,0.022094796336328708,0.10501306531158344
300188,5.0,1,7,7,0.007877979251324897,0.08511178304931358,0.05503148762663904,0.0105098231054087,0.0027254683444263425,0.6036240252229821,0.0014152360967705612,0.025487723750944765,0.04691816543202873,0.05159726373686852,0.025743383171779294,0.04392629700641219,0.030640580957605655,0.005454579546113036,0.0008054003673052038
300195,3.0,6,1,2,0.007947669106994498,0.018262002752656253,0.00702498309515618,0.011874138691274762,0.007270124090328162,0.046456795230337466,0.006472182289741763,0.00736241327432176,0.01732590108753614,0.015734268003869453,0.007601683219728252,0.00877828813562646,0.01042165689890635,0.007192179326378506,0.7953905748230504
300196,3.3333333333333335,2,1,7,0.0,0.0,0.0,0.0,0.0015912520783868704,0.3322555805048482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927123454505239
300198,5.0,1,7,7,0.0043290619893620414,0.14989464887831774,0.06053668208834198,0.008588045188743208,0.003539689389678339,0.5571265308600333,0.002095640947421392,0.01655029733147886,0.060837887913092144,0.0493269469977046,0.015112919939888848,0.047872360912151635,0.010975765530019999,0.006645345866369705,0.003174955555651751
300204,3.3333333333333335,1,6,3,0.02414205610606236,0.03135296995106367,0.02190421801901995,0.0716334721634546,0.23353378532218735,0.023483912119675564,0.14373305421434793,0.030184593768397636,0.10754151129954864,0.12344363845985787,0.03795577814881073,0.02001325012162238,0.04840895823197417,0.059623792000305674,0.019409964670404702
300207,4.0,2,6,4,0.0,0.0,0.0,0.0,0.009490530948951323,0.03949191112665184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5309964812824133
300212,2.0,1,4,1,0.0437693640589714,0.03634611368179321,0.021836480498313902,0.03145217597484588,0.016403788328170778,0.15130551159381866,0.02011815309524536,0.02288534939289093,0.0540794238448143,0.31878783702850344,0.1703016445040703,0.026158982515335084,0.030252546072006226,0.022356194257736207,0.010674773156642914
300215,2.0,1,4,1,0.026205601462671927,0.049069929177641775,0.044033655380090214,0.06788731466332391,0.004367382581029626,0.13588284926497501,0.024657058143985416,0.07090393104980298,0.048545769648272064,0.17068280663647473,0.16854115683143134,0.046126892984401056,0.06632074619157174,0.05772368723308296,0.015352528606778184
300217,3.6666666666666665,3,4,4,0.0,0.0,0.0,0.0,0.004047687120166504,0.11154034522284444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4742408825291528
300222,3.0,2,6,1,0.0437693640589714,0.03634611368179321,0.021836480498313902,0.03145217597484588,0.016403788328170778,0.15130551159381866,0.02011815309524536,0.02288534939289093,0.0540794238448143,0.31878783702850344,0.1703016445040703,0.026158982515335084,0.030252546072006226,0.022356194257736207,0.010674773156642914
300224,2.6666666666666665,1,6,1,0.017078002359242696,0.14935068407927654,0.07095167868015206,0.03313798825941291,0.0076940897746812596,0.3209894488310293,0.015541165144274307,0.04054853056985963,0.09854938651760431,0.08457257041610622,0.0202132510245634,0.07440730736865062,0.035479256064078646,0.017749944595676036,0.010472636344598536
300228,3.0,1,7,1,0.0,0.0,0.0,0.0,0.011230259815388144,0.16588957588340927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32674200842235224
300232,3.3333333333333335,2,2,6,0.027597281408537566,0.07887367527528316,0.04808347959225265,0.04436249277678552,0.009012154957156624,0.22244041363893086,0.017744056829133437,0.032977226392616125,0.09110047961169628,0.191313582396652,0.08801874073849347,0.05044069353656533,0.04007866678391411,0.0318309789194098,0.016280907677581644
300234,1.6666666666666667,1,2,2,0.014658683136926507,0.13050122276146117,0.06406428028631064,0.0323223310593973,0.02566253584123651,0.31987272274620454,0.03675401732427088,0.04563785400144699,0.0739834538551072,0.08753904747262392,0.02104790521744947,0.07120388806348378,0.0366221851477895,0.019845726491971107,0.017105549257909164
300235,3.6666666666666665,5,4,2,0.0,0.0,0.0,0.0,0.05188745063687359,0.03220556290650102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764673519478674
300242,3.3333333333333335,1,2,7,0.0,0.0,0.0,0.0,0.0,0.22242747392610898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4572321033793163
300244,3.3333333333333335,3,4,3,0.020002154437743384,0.08926947607371055,0.03301793509054036,0.0,0.0,0.25370355229915553,0.0,0.038993321060335547,0.04174135454998898,0.1176917133548072,0.0,0.036378419533127745,0.027784333125276034,0.0,0.16323204967163804
300246,3.3333333333333335,1,7,2,0.0,0.0,0.0,0.0,0.010693597339559345,0.04529889857984104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736475023441017
300248,4.0,2,3,7,0.013558911100660216,0.12381658659029308,0.03937238798895199,0.0,0.0,0.4857335612519338,0.0,0.03335576252937176,0.04812678397346712,0.07619278772576706,0.0,0.05265849960828891,0.025835357320199082,0.0,0.005081399743132227
300250,4.333333333333333,2,4,7,0.011343636312526648,0.13273892449526736,0.06414345495070663,0.009352733757203588,0.0022544860090878043,0.5206507537597707,0.002804056500558268,0.023849880640775516,0.057030820991256864,0.06856585103463936,0.017549766910859715,0.05513716709486523,0.026800187102139376,0.0029360584269922515,0.0018684211054251164
300252,3.0,1,2,6,0.0,0.0,0.0,0.0,0.006094211954706386,0.17730386178637816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359316259024543
300255,4.333333333333333,2,4,7,0.029535307102146396,0.10286090064615294,0.07168506588158231,0.07744905022682406,0.0,0.0525294746775322,0.03969687497227268,0.06607822135652866,0.08523367956287807,0.1279308847670009,0.09523843347821058,0.061416359477596084,0.07503309089116639,0.07352782934931058,0.0288480846013959
300259,4.666666666666667,6,1,7,0.02059091242247099,0.05866099037953588,0.03710433377167957,0.040910132910417146,0.0098917200889955,0.09811955666441763,0.022314724982859108,0.06695520483365056,0.04326642142184494,0.0989455293249246,0.09456328901657755,0.05822613820159513,0.04634130665375696,0.02656353968787804,0.26671141466147213
300261,3.3333333333333335,2,4,4,0.0,0.0,0.0,0.0,0.003538766371396681,0.03288830642122775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455165502925714
300264,2.6666666666666665,2,4,2,0.0437693640589714,0.03634611368179321,0.021836480498313902,0.03145217597484588,0.016403788328170778,0.15130551159381866,0.02011815309524536,0.02288534939289093,0.0540794238448143,0.31878783702850344,0.1703016445040703,0.026158982515335084,0.030252546072006226,0.022356194257736207,0.010674773156642914
300267,4.333333333333333,6,1,6,0.008218287741048979,0.09577040736062023,0.05348680752257888,0.007390986017596263,0.003443790957904779,0.547737373612248,0.0014376275313015168,0.024246061614786204,0.05440408380057376,0.06925516303342122,0.025832514762162015,0.06317015135517487,0.03725671580132957,0.004420415928157477,0.0011318094061257748
300269,2.3333333333333335,2,4,1,0.0,0.0,0.0,0.0,0.0,0.04263608482958822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315720996320347
300278,3.3333333333333335,2,1,7,0.020982514117068994,0.07076857461459427,0.04795724254202198,0.04850552549436611,0.0,0.046743446150023196,0.0312840672289244,0.04503498545274406,0.01973340145869372,0.060275105805817915,0.06309857869938905,0.030188826039545168,0.041197768004879357,0.04437770222020517,0.41185672347030217
300282,2.6666666666666665,3,4,1,0.0437693640589714,0.03634611368179321,0.021836480498313902,0.03145217597484588,0.016403788328170778,0.15130551159381866,0.02011815309524536,0.02288534939289093,0.0540794238448143,0.31878783702850344,0.1703016445040703,0.026158982515335084,0.030252546072006226,0.022356194257736207,0.010674773156642914
300284,5.333333333333333,2,7,7,0.018215074405527658,0.09607072181675586,0.039174701082776174,0.021162879409065156,0.007415437830952898,0.4618322980009807,0.00890217744700991,0.022008915561640842,0.04275443938702979,0.118994303560097,0.05708801227027627,0.050687617809774405,0.029008136833115195,0.010628612469828406,0.00800613310472445
300289,3.0,1,7,1,0.02699501979922012,0.06476306071023646,0.037472886411662645,0.06444388206571064,0.12861563957338945,0.026910959265595356,0.09187216989242868,0.04089589827351713,0.13900720838157002,0.14678931170364598,0.05881976588438244,0.028687227497598763,0.056112775396586906,0.06335400647146587,0.02184566610830513
300297,3.0,1,4,4,0.02718763740526305,0.087200472669469,0.016136127406800236,0.0,0.0,0.29203968826267457,0.0,0.04480530401622807,0.055414745266790744,0.18362621571178792,0.0,0.03947143620225015,0.027713676776599,0.0,0.005736126516152312
300299,2.3333333333333335,1,5,1,0.0,0.0,0.0,0.0,0.0023019737158337552,0.26322622016426056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47406079154864794
300304,4.333333333333333,2,4,7,0.017760832854570124,0.043809643128741006,0.03132092837900431,0.02753181807753263,0.0032818767999421164,0.42485153042908874,0.011200833657634152,0.05432323118109689,0.030811045938547735,0.1296751159613698,0.14111758468348082,0.01597441334484352,0.036836172625742326,0.02611161288722992,0.0017221030471093876
300312,2.0,1,4,1,0.027995865987016175,0.09287819556743691,0.046631395675684195,0.05591991649082725,0.012605577519695614,0.09421168808928566,0.029395971254884527,0.056173755397600056,0.1101034659661545,0.16877186720580648,0.12673017988344606,0.04095938113581361,0.05919904104242315,0.0544278573225393,0.02054107128354814
300313,3.3333333333333335,1,2,7,0.007877979251324897,0.08511178304931358,0.05503148762663904,0.0105098231054087,0.0027254683444263425,0.6036240252229821,0.0014152360967705612,0.025487723750944765,0.04691816543202873,0.05159726373686852,0.025743383171779294,0.04392629700641219,0.030640580957605655,0.005454579546113036,0.0008054003673052038
300317,2.0,1,4,1,0.028740781296838384,0.07307322761039427,0.03423409063481923,0.02806721114450031,0.007341859085792646,0.2783540098418577,0.015099153739363026,0.042752041844915406,0.04530894228012202,0.20402508118226156,0.14538319378306427,0.026843183127309395,0.03208136787085277,0.023180792597984824,0.005415006909033839
300322,4.333333333333333,2,5,6,0.03587667950325542,0.02475612060063415,0.01395108476281166,0.03644357596834501,0.010480198098553552,0.1707489478091399,0.020563487874137032,0.052401212933990686,0.03813463432921304,0.2720993522554636,0.2134412811448177,0.016712683273686302,0.03995022260480457,0.034045338434063724,0.006819993961188528
300326,3.0,1,7,1,0.0,0.0,0.0,0.0,0.012005710396426107,0.11748224126700282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979224670709784
300333,3.6666666666666665,2,2,7,0.010074981128884703,0.11331033590951389,0.06162102587737082,0.010778042569209436,0.0021720392497078383,0.5669373947844192,0.0023336525544520475,0.024809715722884786,0.05116462968199914,0.05702368883653151,0.02025126180103867,0.04498559228245999,0.0258749401060535,0.0041202866726843665,0.001405277846444955
300334,3.3333333333333335,2,7,1,0.0,0.0,0.0,0.0,0.0,0.2563063957774214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286276673253429
300335,2.6666666666666665,3,1,4,0.0,0.0,0.0,0.0,0.007521158707742062,0.20661216859148923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299663698412823
300339,2.3333333333333335,2,4,1,0.0,0.0,0.0,0.0,0.0,0.22386538930796893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1717065707839064
300342,2.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.13950651199758365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545073307303557
300343,1.3333333333333333,1,2,1,0.014468984884004315,0.1697074416299145,0.07480010237883437,0.011314481496810913,0.0010651810602708297,0.49356413390729337,0.004170485469815019,0.02345369966676483,0.05965755818193996,0.0678765390358575,0.00926701905955742,0.04710418283455558,0.016343658402949185,0.0014517009258270264,0.002605032804724458
